TreeID,date,spp,id,brown_perc,diam_mm,temp,water,weight,day,week
PSME11,2025-08-18T07:00:00Z,PSME,11,10,4,ambient,drought,266.1,28,5
PSME12,2025-08-18T07:00:00Z,PSME,12,10,4.8,ambient,water,528.7,28,5
PSME13,2025-08-18T07:00:00Z,PSME,13,10,3.6,ambient,drought,379.5,28,5
PSME14,2025-08-18T07:00:00Z,PSME,14,10,3.8,ambient,drought,336.8,28,5
PSME15,2025-08-18T07:00:00Z,PSME,15,10,5.1,ambient,drought,253.2,28,5
PSME16,2025-08-18T07:00:00Z,PSME,16,10,4.2,ambient,drought,294.6,28,5
PSME17,2025-08-18T07:00:00Z,PSME,17,10,4.5,ambient,water,512.4,28,5
PSME18,2025-08-18T07:00:00Z,PSME,18,10,6.3,ambient,drought,367.1,28,5
PSME19,2025-08-18T07:00:00Z,PSME,19,10,3.7,ambient,drought,341.9,28,5
PSME20,2025-08-18T07:00:00Z,PSME,20,10,4.8,ambient,drought,277.9,28,5
PSME21,2025-08-18T07:00:00Z,PSME,21,10,4.6,ambient,drought,276.7,28,5
PSME22,2025-08-18T07:00:00Z,PSME,22,10,3.6,ambient,water,576,28,5
PSME23,2025-08-18T07:00:00Z,PSME,23,10,3.9,ambient,drought,341.6,28,5
PSME24,2025-08-18T07:00:00Z,PSME,24,10,4.3,ambient,drought,357.3,28,5
PSME25,2025-08-18T07:00:00Z,PSME,25,10,3.9,ambient,drought,297.4,28,5
PSME26,2025-08-18T07:00:00Z,PSME,26,10,4.9,ambient,drought,239.7,28,5
PSME27,2025-08-18T07:00:00Z,PSME,27,10,5,ambient,water,559.4,28,5
PSME28,2025-08-18T07:00:00Z,PSME,28,10,4.4,ambient,drought,253.2,28,5
PSME29,2025-08-18T07:00:00Z,PSME,29,10,3.4,ambient,drought,315.6,28,5
PSME30,2025-08-18T07:00:00Z,PSME,30,10,3.6,ambient,drought,264.6,28,5
PSME31,2025-08-18T07:00:00Z,PSME,31,10,5.8,heatwave,water,404.9,28,5
PSME32,2025-08-18T07:00:00Z,PSME,32,10,4.1,heatwave,drought,285.2,28,5
PSME33,2025-08-18T07:00:00Z,PSME,33,10,3.4,heatwave,drought,307.2,28,5
PSME34,2025-08-18T07:00:00Z,PSME,34,10,3.6,heatwave,drought,338.7,28,5
PSME35,2025-08-18T07:00:00Z,PSME,35,10,3.6,heatwave,drought,300.9,28,5
PSME36,2025-08-18T07:00:00Z,PSME,36,10,4.5,heatwave,drought,266.8,28,5
PSME37,2025-08-18T07:00:00Z,PSME,37,10,4.5,heatwave,water,483.9,28,5
PSME38,2025-08-18T07:00:00Z,PSME,38,10,4.8,heatwave,drought,268.8,28,5
PSME39,2025-08-18T07:00:00Z,PSME,39,10,3.9,heatwave,drought,260.2,28,5
PSME40,2025-08-18T07:00:00Z,PSME,40,10,4.9,heatwave,drought,241.7,28,5
PSME41,2025-08-18T07:00:00Z,PSME,41,10,5.1,heatwave,drought,241.9,28,5
PSME42,2025-08-18T07:00:00Z,PSME,42,10,4.7,heatwave,drought,265.6,28,5
PSME43,2025-08-18T07:00:00Z,PSME,43,10,5.1,heatwave,drought,250.4,28,5
PSME44,2025-08-18T07:00:00Z,PSME,44,10,5,heatwave,drought,234.8,28,5
PSME45,2025-08-18T07:00:00Z,PSME,45,10,4.4,heatwave,water,382.3,28,5
PSME46,2025-08-18T07:00:00Z,PSME,46,10,3.8,heatwave,drought,314.3,28,5
PSME47,2025-08-18T07:00:00Z,PSME,47,10,4.5,heatwave,drought,227.3,28,5
PSME48,2025-08-18T07:00:00Z,PSME,48,10,4.9,heatwave,water,433.2,28,5
PSME49,2025-08-18T07:00:00Z,PSME,49,10,4.8,heatwave,drought,246.1,28,5
PSME50,2025-08-18T07:00:00Z,PSME,50,10,5.1,heatwave,drought,231.7,28,5
PSME51,2025-08-18T07:00:00Z,PSME,51,10,3.2,heatwave,drought,286.8,28,5
PSME52,2025-08-18T07:00:00Z,PSME,52,10,3.5,heatwave,drought,327.4,28,5
PSME53,2025-08-18T07:00:00Z,PSME,53,10,3.9,heatwave,drought,277.6,28,5
PSME54,2025-08-18T07:00:00Z,PSME,54,10,4.5,heatwave,drought,238.1,28,5
PSME55,2025-08-18T07:00:00Z,PSME,55,10,4.7,heatwave,drought,234.1,28,5
PSME56,2025-08-18T07:00:00Z,PSME,56,10,4.4,heatwave,drought,251,28,5
PSME57,2025-08-18T07:00:00Z,PSME,57,10,5.7,heatwave,water,492.8,28,5
PSME58,2025-08-18T07:00:00Z,PSME,58,10,5.1,heatwave,drought,257,28,5
PSME59,2025-08-18T07:00:00Z,PSME,59,10,5.8,heatwave,drought,242.2,28,5
PSME60,2025-08-18T07:00:00Z,PSME,60,10,4.1,heatwave,drought,297.4,28,5
PSME1,2025-08-25T07:00:00Z,PSME,1,10,NA,ambient,drought,270.2,35,6
PSME2,2025-08-25T07:00:00Z,PSME,2,10,NA,ambient,drought,280.4,35,6
PSME3,2025-08-25T07:00:00Z,PSME,3,10,NA,ambient,water,529.8,35,6
PSME4,2025-08-25T07:00:00Z,PSME,4,10,NA,ambient,drought,295.3,35,6
PSME5,2025-08-25T07:00:00Z,PSME,5,10,NA,ambient,drought,371.9,35,6
PSME6,2025-08-25T07:00:00Z,PSME,6,10,NA,ambient,drought,325.5,35,6
PSME7,2025-08-25T07:00:00Z,PSME,7,10,NA,ambient,drought,245.2,35,6
PSME8,2025-08-25T07:00:00Z,PSME,8,10,NA,ambient,drought,251.1,35,6
PSME9,2025-08-25T07:00:00Z,PSME,9,10,NA,ambient,drought,261.4,35,6
PSME10,2025-08-25T07:00:00Z,PSME,10,10,NA,ambient,drought,227.8,35,6
PSME11,2025-08-25T07:00:00Z,PSME,11,10,NA,ambient,drought,244.9,35,6
PSME12,2025-08-25T07:00:00Z,PSME,12,10,NA,ambient,water,518.8,35,6
PSME13,2025-08-25T07:00:00Z,PSME,13,10,NA,ambient,drought,351.2,35,6
PSME14,2025-08-25T07:00:00Z,PSME,14,10,NA,ambient,drought,303.9,35,6
PSME15,2025-08-25T07:00:00Z,PSME,15,10,NA,ambient,drought,238.1,35,6
PSME16,2025-08-25T07:00:00Z,PSME,16,10,NA,ambient,drought,265.7,35,6
PSME17,2025-08-25T07:00:00Z,PSME,17,10,NA,ambient,water,515.4,35,6
PSME18,2025-08-25T07:00:00Z,PSME,18,10,NA,ambient,drought,335,35,6
PSME19,2025-08-25T07:00:00Z,PSME,19,10,NA,ambient,drought,306.7,35,6
PSME20,2025-08-25T07:00:00Z,PSME,20,10,NA,ambient,drought,255.4,35,6
PSME21,2025-08-25T07:00:00Z,PSME,21,10,NA,ambient,drought,252.2,35,6
PSME22,2025-08-25T07:00:00Z,PSME,22,10,NA,ambient,water,577.8,35,6
PSME23,2025-08-25T07:00:00Z,PSME,23,10,NA,ambient,drought,315.2,35,6
PSME24,2025-08-25T07:00:00Z,PSME,24,10,NA,ambient,drought,327.3,35,6
PSME25,2025-08-25T07:00:00Z,PSME,25,10,NA,ambient,drought,271.3,35,6
PSME26,2025-08-25T07:00:00Z,PSME,26,10,NA,ambient,drought,230.8,35,6
PSME27,2025-08-25T07:00:00Z,PSME,27,10,NA,ambient,water,542.7,35,6
PSME28,2025-08-25T07:00:00Z,PSME,28,10,NA,ambient,drought,233.9,35,6
PSME29,2025-08-25T07:00:00Z,PSME,29,10,NA,ambient,drought,283.1,35,6
PSME30,2025-08-25T07:00:00Z,PSME,30,10,NA,ambient,drought,242.6,35,6
PSME31,2025-08-25T07:00:00Z,PSME,31,10,NA,heatwave,water,401.4,35,6
PSME32,2025-08-25T07:00:00Z,PSME,32,10,NA,heatwave,drought,262.5,35,6
PSME33,2025-08-25T07:00:00Z,PSME,33,10,NA,heatwave,drought,283.8,35,6
PSME34,2025-08-25T07:00:00Z,PSME,34,10,NA,heatwave,drought,324.6,35,6
PSME35,2025-08-25T07:00:00Z,PSME,35,10,NA,heatwave,drought,281.9,35,6
PSME36,2025-08-25T07:00:00Z,PSME,36,10,NA,heatwave,drought,251.5,35,6
PSME37,2025-08-25T07:00:00Z,PSME,37,10,NA,heatwave,water,493.8,35,6
PSME38,2025-08-25T07:00:00Z,PSME,38,10,NA,heatwave,drought,250.8,35,6
PSME39,2025-08-25T07:00:00Z,PSME,39,10,NA,heatwave,drought,239.8,35,6
PSME40,2025-08-25T07:00:00Z,PSME,40,10,NA,heatwave,drought,230.1,35,6
PSME41,2025-08-25T07:00:00Z,PSME,41,10,NA,heatwave,drought,228.3,35,6
PSME42,2025-08-25T07:00:00Z,PSME,42,10,NA,heatwave,drought,248.7,35,6
PSME43,2025-08-25T07:00:00Z,PSME,43,10,NA,heatwave,drought,237.2,35,6
PSME44,2025-08-25T07:00:00Z,PSME,44,10,NA,heatwave,drought,225.1,35,6
PSME45,2025-08-25T07:00:00Z,PSME,45,10,NA,heatwave,water,424.8,35,6
PSME46,2025-08-25T07:00:00Z,PSME,46,10,NA,heatwave,drought,296.9,35,6
PSME47,2025-08-25T07:00:00Z,PSME,47,10,NA,heatwave,drought,221,35,6
PSME48,2025-08-25T07:00:00Z,PSME,48,10,NA,heatwave,water,485.7,35,6
PSME49,2025-08-25T07:00:00Z,PSME,49,10,NA,heatwave,drought,230,35,6
PSME50,2025-08-25T07:00:00Z,PSME,50,10,NA,heatwave,drought,223.6,35,6
PSME51,2025-08-25T07:00:00Z,PSME,51,10,NA,heatwave,drought,268.1,35,6
PSME52,2025-08-25T07:00:00Z,PSME,52,10,NA,heatwave,drought,312.5,35,6
PSME53,2025-08-25T07:00:00Z,PSME,53,10,NA,heatwave,drought,258.9,35,6
PSME54,2025-08-25T07:00:00Z,PSME,54,10,NA,heatwave,drought,225.9,35,6
PSME55,2025-08-25T07:00:00Z,PSME,55,10,NA,heatwave,drought,223.3,35,6
PSME56,2025-08-25T07:00:00Z,PSME,56,10,NA,heatwave,drought,233.8,35,6
PSME57,2025-08-25T07:00:00Z,PSME,57,10,NA,heatwave,water,501.4,35,6
PSME58,2025-08-25T07:00:00Z,PSME,58,10,NA,heatwave,drought,237.4,35,6
PSME59,2025-08-25T07:00:00Z,PSME,59,10,NA,heatwave,drought,229.8,35,6
PSME60,2025-08-25T07:00:00Z,PSME,60,10,NA,heatwave,drought,277.6,35,6
PSME1,2025-09-01T07:00:00Z,PSME,1,10,NA,ambient,drought,253.2,42,7
PSME2,2025-09-01T07:00:00Z,PSME,2,10,NA,ambient,drought,257.4,42,7
PSME3,2025-09-01T07:00:00Z,PSME,3,10,NA,ambient,water,523.2,42,7
PSME4,2025-09-01T07:00:00Z,PSME,4,10,NA,ambient,drought,278.2,42,7
PSME5,2025-09-01T07:00:00Z,PSME,5,10,NA,ambient,drought,349.4,42,7
PSME6,2025-09-01T07:00:00Z,PSME,6,10,NA,ambient,drought,296.4,42,7
PSME7,2025-09-01T07:00:00Z,PSME,7,10,NA,ambient,drought,232.6,42,7
PSME8,2025-09-01T07:00:00Z,PSME,8,10,NA,ambient,drought,237.6,42,7
PSME9,2025-09-01T07:00:00Z,PSME,9,10,NA,ambient,drought,244.6,42,7
PSME10,2025-09-01T07:00:00Z,PSME,10,10,NA,ambient,drought,220.7,42,7
PSME11,2025-09-01T07:00:00Z,PSME,11,10,NA,ambient,drought,231.2,42,7
PSME12,2025-09-01T07:00:00Z,PSME,12,10,NA,ambient,water,491.6,42,7
PSME13,2025-09-01T07:00:00Z,PSME,13,10,NA,ambient,drought,316,42,7
PSME14,2025-09-01T07:00:00Z,PSME,14,10,NA,ambient,drought,272.6,42,7
PSME15,2025-09-01T07:00:00Z,PSME,15,10,NA,ambient,drought,228.7,42,7
PSME16,2025-09-01T07:00:00Z,PSME,16,10,NA,ambient,drought,247.1,42,7
PSME17,2025-09-01T07:00:00Z,PSME,17,10,NA,ambient,water,487.6,42,7
PSME18,2025-09-01T07:00:00Z,PSME,18,10,NA,ambient,drought,295.9,42,7
PSME19,2025-09-01T07:00:00Z,PSME,19,10,NA,ambient,drought,280.8,42,7
PSME20,2025-09-01T07:00:00Z,PSME,20,10,NA,ambient,drought,240.2,42,7
PSME21,2025-09-01T07:00:00Z,PSME,21,10,NA,ambient,drought,235.5,42,7
PSME22,2025-09-01T07:00:00Z,PSME,22,10,NA,ambient,water,564.9,42,7
PSME23,2025-09-01T07:00:00Z,PSME,23,10,NA,ambient,drought,286.7,42,7
PSME24,2025-09-01T07:00:00Z,PSME,24,10,NA,ambient,drought,297.1,42,7
PSME25,2025-09-01T07:00:00Z,PSME,25,10,NA,ambient,drought,251.8,42,7
PSME26,2025-09-01T07:00:00Z,PSME,26,10,NA,ambient,drought,224.8,42,7
PSME27,2025-09-01T07:00:00Z,PSME,27,10,NA,ambient,water,497.7,42,7
PSME28,2025-09-01T07:00:00Z,PSME,28,10,NA,ambient,drought,222.3,42,7
PSME29,2025-09-01T07:00:00Z,PSME,29,10,NA,ambient,drought,260.4,42,7
PSME30,2025-09-01T07:00:00Z,PSME,30,10,NA,ambient,drought,229.2,42,7
PSME31,2025-09-01T07:00:00Z,PSME,31,10,NA,heatwave,water,394.2,42,7
PSME32,2025-09-01T07:00:00Z,PSME,32,10,NA,heatwave,drought,238.5,42,7
PSME33,2025-09-01T07:00:00Z,PSME,33,10,NA,heatwave,drought,261.8,42,7
PSME34,2025-09-01T07:00:00Z,PSME,34,10,NA,heatwave,drought,306.3,42,7
PSME35,2025-09-01T07:00:00Z,PSME,35,10,NA,heatwave,drought,267.5,42,7
PSME36,2025-09-01T07:00:00Z,PSME,36,10,NA,heatwave,drought,240.6,42,7
PSME37,2025-09-01T07:00:00Z,PSME,37,10,NA,heatwave,water,487.4,42,7
PSME38,2025-09-01T07:00:00Z,PSME,38,10,NA,heatwave,drought,237,42,7
PSME39,2025-09-01T07:00:00Z,PSME,39,10,NA,heatwave,drought,226.4,42,7
PSME40,2025-09-01T07:00:00Z,PSME,40,10,NA,heatwave,drought,222.6,42,7
PSME41,2025-09-01T07:00:00Z,PSME,41,10,NA,heatwave,drought,220.1,42,7
PSME42,2025-09-01T07:00:00Z,PSME,42,10,NA,heatwave,drought,237.3,42,7
PSME43,2025-09-01T07:00:00Z,PSME,43,10,NA,heatwave,drought,229.5,42,7
PSME44,2025-09-01T07:00:00Z,PSME,44,10,NA,heatwave,drought,220.2,42,7
PSME45,2025-09-01T07:00:00Z,PSME,45,10,NA,heatwave,water,453.5,42,7
PSME46,2025-09-01T07:00:00Z,PSME,46,10,NA,heatwave,drought,274.8,42,7
PSME47,2025-09-01T07:00:00Z,PSME,47,10,NA,heatwave,drought,216.7,42,7
PSME48,2025-09-01T07:00:00Z,PSME,48,10,NA,heatwave,water,496.1,42,7
PSME49,2025-09-01T07:00:00Z,PSME,49,10,NA,heatwave,drought,220.8,42,7
PSME50,2025-09-01T07:00:00Z,PSME,50,10,NA,heatwave,drought,219,42,7
PSME51,2025-09-01T07:00:00Z,PSME,51,10,NA,heatwave,drought,251.4,42,7
PSME52,2025-09-01T07:00:00Z,PSME,52,10,NA,heatwave,drought,295.6,42,7
PSME53,2025-09-01T07:00:00Z,PSME,53,10,NA,heatwave,drought,238.1,42,7
PSME54,2025-09-01T07:00:00Z,PSME,54,10,NA,heatwave,drought,218.8,42,7
PSME55,2025-09-01T07:00:00Z,PSME,55,10,NA,heatwave,drought,217.7,42,7
PSME56,2025-09-01T07:00:00Z,PSME,56,10,NA,heatwave,drought,221.7,42,7
PSME57,2025-09-01T07:00:00Z,PSME,57,10,NA,heatwave,water,487.4,42,7
PSME58,2025-09-01T07:00:00Z,PSME,58,10,NA,heatwave,drought,224.6,42,7
PSME59,2025-09-01T07:00:00Z,PSME,59,10,NA,heatwave,drought,223.1,42,7
PSME60,2025-09-01T07:00:00Z,PSME,60,10,NA,heatwave,drought,255,42,7
PSME1,2025-09-15T07:00:00Z,PSME,1,10,NA,ambient,drought,231.2,56,9
PSME2,2025-09-15T07:00:00Z,PSME,2,10,NA,ambient,drought,232.4,56,9
PSME3,2025-09-15T07:00:00Z,PSME,3,10,NA,ambient,water,530.3,56,9
PSME4,2025-09-15T07:00:00Z,PSME,4,10,NA,ambient,drought,252.9,56,9
PSME5,2025-09-15T07:00:00Z,PSME,5,10,NA,ambient,drought,311.5,56,9
PSME6,2025-09-15T07:00:00Z,PSME,6,10,NA,ambient,drought,255.9,56,9
PSME7,2025-09-15T07:00:00Z,PSME,7,10,NA,ambient,drought,218.9,56,9
PSME8,2025-09-15T07:00:00Z,PSME,8,10,NA,ambient,drought,222.1,56,9
PSME9,2025-09-15T07:00:00Z,PSME,9,10,NA,ambient,drought,226.4,56,9
PSME10,2025-09-15T07:00:00Z,PSME,10,10,NA,ambient,drought,210.6,56,9
PSME11,2025-09-15T07:00:00Z,PSME,11,10,NA,ambient,drought,217.5,56,9
PSME12,2025-09-15T07:00:00Z,PSME,12,10,NA,ambient,water,502.8,56,9
PSME13,2025-09-15T07:00:00Z,PSME,13,10,NA,ambient,drought,274.3,56,9
PSME14,2025-09-15T07:00:00Z,PSME,14,10,NA,ambient,drought,239.8,56,9
PSME15,2025-09-15T07:00:00Z,PSME,15,10,NA,ambient,drought,218.6,56,9
PSME16,2025-09-15T07:00:00Z,PSME,16,10,NA,ambient,drought,228,56,9
PSME17,2025-09-15T07:00:00Z,PSME,17,10,NA,ambient,water,506.2,56,9
PSME18,2025-09-15T07:00:00Z,PSME,18,10,NA,ambient,drought,250.6,56,9
PSME19,2025-09-15T07:00:00Z,PSME,19,10,NA,ambient,drought,251.8,56,9
PSME20,2025-09-15T07:00:00Z,PSME,20,10,NA,ambient,drought,223,56,9
PSME21,2025-09-15T07:00:00Z,PSME,21,10,NA,ambient,drought,215.3,56,9
PSME22,2025-09-15T07:00:00Z,PSME,22,10,NA,ambient,water,540.8,56,9
PSME23,2025-09-15T07:00:00Z,PSME,23,10,NA,ambient,drought,240,56,9
PSME24,2025-09-15T07:00:00Z,PSME,24,10,NA,ambient,drought,250.2,56,9
PSME25,2025-09-15T07:00:00Z,PSME,25,10,NA,ambient,drought,222.7,56,9
PSME26,2025-09-15T07:00:00Z,PSME,26,10,NA,ambient,drought,213.8,56,9
PSME27,2025-09-15T07:00:00Z,PSME,27,10,NA,ambient,water,486.9,56,9
PSME28,2025-09-15T07:00:00Z,PSME,28,10,NA,ambient,drought,209.8,56,9
PSME29,2025-09-15T07:00:00Z,PSME,29,10,NA,ambient,drought,231.4,56,9
PSME30,2025-09-15T07:00:00Z,PSME,30,10,NA,ambient,drought,211.6,56,9
PSME31,2025-09-15T07:00:00Z,PSME,31,10,NA,heatwave,water,448.8,56,9
PSME32,2025-09-15T07:00:00Z,PSME,32,10,NA,heatwave,drought,211.8,56,9
PSME33,2025-09-15T07:00:00Z,PSME,33,10,NA,heatwave,drought,236.9,56,9
PSME34,2025-09-15T07:00:00Z,PSME,34,10,NA,heatwave,drought,267.1,56,9
PSME35,2025-09-15T07:00:00Z,PSME,35,10,NA,heatwave,drought,243.5,56,9
PSME36,2025-09-15T07:00:00Z,PSME,36,10,NA,heatwave,drought,225.1,56,9
PSME37,2025-09-15T07:00:00Z,PSME,37,10,NA,heatwave,water,492.7,56,9
PSME38,2025-09-15T07:00:00Z,PSME,38,10,NA,heatwave,drought,220.8,56,9
PSME39,2025-09-15T07:00:00Z,PSME,39,10,NA,heatwave,drought,209.8,56,9
PSME40,2025-09-15T07:00:00Z,PSME,40,10,NA,heatwave,drought,212.9,56,9
PSME41,2025-09-15T07:00:00Z,PSME,41,10,NA,heatwave,drought,211.4,56,9
PSME42,2025-09-15T07:00:00Z,PSME,42,10,NA,heatwave,drought,223.6,56,9
PSME43,2025-09-15T07:00:00Z,PSME,43,10,NA,heatwave,drought,219.8,56,9
PSME44,2025-09-15T07:00:00Z,PSME,44,10,NA,heatwave,drought,214.3,56,9
PSME45,2025-09-15T07:00:00Z,PSME,45,10,NA,heatwave,water,499,56,9
PSME46,2025-09-15T07:00:00Z,PSME,46,10,NA,heatwave,drought,248.5,56,9
PSME47,2025-09-15T07:00:00Z,PSME,47,10,NA,heatwave,drought,211.3,56,9
PSME48,2025-09-15T07:00:00Z,PSME,48,10,NA,heatwave,water,520.4,56,9
PSME49,2025-09-15T07:00:00Z,PSME,49,10,NA,heatwave,drought,209.3,56,9
PSME50,2025-09-15T07:00:00Z,PSME,50,10,NA,heatwave,drought,213.5,56,9
PSME51,2025-09-15T07:00:00Z,PSME,51,10,NA,heatwave,drought,231.2,56,9
PSME52,2025-09-15T07:00:00Z,PSME,52,10,NA,heatwave,drought,272.1,56,9
PSME53,2025-09-15T07:00:00Z,PSME,53,10,NA,heatwave,drought,216.4,56,9
PSME54,2025-09-15T07:00:00Z,PSME,54,10,NA,heatwave,drought,212.7,56,9
PSME55,2025-09-15T07:00:00Z,PSME,55,10,NA,heatwave,drought,211.3,56,9
PSME56,2025-09-15T07:00:00Z,PSME,56,10,NA,heatwave,drought,210.7,56,9
PSME57,2025-09-15T07:00:00Z,PSME,57,10,NA,heatwave,water,511.6,56,9
PSME58,2025-09-15T07:00:00Z,PSME,58,10,NA,heatwave,drought,215.3,56,9
PSME59,2025-09-15T07:00:00Z,PSME,59,10,NA,heatwave,drought,216.7,56,9
PSME60,2025-09-15T07:00:00Z,PSME,60,10,NA,heatwave,drought,227.7,56,9
PSME1,2025-09-22T07:00:00Z,PSME,1,10,NA,ambient,drought,227.5,63,10
PSME2,2025-09-22T07:00:00Z,PSME,2,10,NA,ambient,drought,230.9,63,10
PSME3,2025-09-22T07:00:00Z,PSME,3,10,NA,ambient,water,531.1,63,10
PSME4,2025-09-22T07:00:00Z,PSME,4,10,NA,ambient,drought,246.1,63,10
PSME5,2025-09-22T07:00:00Z,PSME,5,10,NA,ambient,drought,300.8,63,10
PSME6,2025-09-22T07:00:00Z,PSME,6,10,NA,ambient,drought,247,63,10
PSME7,2025-09-22T07:00:00Z,PSME,7,10,NA,ambient,drought,219.2,63,10
PSME8,2025-09-22T07:00:00Z,PSME,8,10,NA,ambient,drought,222.3,63,10
PSME9,2025-09-22T07:00:00Z,PSME,9,10,NA,ambient,drought,225,63,10
PSME10,2025-09-22T07:00:00Z,PSME,10,10,NA,ambient,drought,211.3,63,10
PSME11,2025-09-22T07:00:00Z,PSME,11,10,NA,ambient,drought,217.1,63,10
PSME12,2025-09-22T07:00:00Z,PSME,12,10,NA,ambient,water,518.3,63,10
PSME13,2025-09-22T07:00:00Z,PSME,13,10,NA,ambient,drought,264.1,63,10
PSME14,2025-09-22T07:00:00Z,PSME,14,10,NA,ambient,drought,233.5,63,10
PSME15,2025-09-22T07:00:00Z,PSME,15,10,NA,ambient,drought,217,63,10
PSME16,2025-09-22T07:00:00Z,PSME,16,10,NA,ambient,drought,225.7,63,10
PSME17,2025-09-22T07:00:00Z,PSME,17,10,NA,ambient,water,523.8,63,10
PSME18,2025-09-22T07:00:00Z,PSME,18,10,NA,ambient,drought,241.6,63,10
PSME19,2025-09-22T07:00:00Z,PSME,19,10,NA,ambient,drought,247.1,63,10
PSME20,2025-09-22T07:00:00Z,PSME,20,10,NA,ambient,drought,222.2,63,10
PSME21,2025-09-22T07:00:00Z,PSME,21,10,NA,ambient,drought,212,63,10
PSME22,2025-09-22T07:00:00Z,PSME,22,10,NA,ambient,water,555.6,63,10
PSME23,2025-09-22T07:00:00Z,PSME,23,10,NA,ambient,drought,230.6,63,10
PSME24,2025-09-22T07:00:00Z,PSME,24,10,NA,ambient,drought,238.9,63,10
PSME25,2025-09-22T07:00:00Z,PSME,25,10,NA,ambient,drought,216.3,63,10
PSME26,2025-09-22T07:00:00Z,PSME,26,10,NA,ambient,drought,214.1,63,10
PSME27,2025-09-22T07:00:00Z,PSME,27,10,NA,ambient,water,501.7,63,10
PSME28,2025-09-22T07:00:00Z,PSME,28,10,NA,ambient,drought,208.1,63,10
PSME29,2025-09-22T07:00:00Z,PSME,29,10,NA,ambient,drought,225.3,63,10
PSME30,2025-09-22T07:00:00Z,PSME,30,10,NA,ambient,drought,209.3,63,10
PSME31,2025-09-22T07:00:00Z,PSME,31,10,NA,heatwave,water,413.6,63,10
PSME32,2025-09-22T07:00:00Z,PSME,32,10,NA,heatwave,drought,207.6,63,10
PSME33,2025-09-22T07:00:00Z,PSME,33,10,NA,heatwave,drought,229.8,63,10
PSME34,2025-09-22T07:00:00Z,PSME,34,10,NA,heatwave,drought,255.6,63,10
PSME35,2025-09-22T07:00:00Z,PSME,35,10,NA,heatwave,drought,236,63,10
PSME36,2025-09-22T07:00:00Z,PSME,36,10,NA,heatwave,drought,221.7,63,10
PSME37,2025-09-22T07:00:00Z,PSME,37,10,NA,heatwave,water,488.4,63,10
PSME38,2025-09-22T07:00:00Z,PSME,38,10,NA,heatwave,drought,218.3,63,10
PSME39,2025-09-22T07:00:00Z,PSME,39,10,NA,heatwave,drought,207.2,63,10
PSME40,2025-09-22T07:00:00Z,PSME,40,10,NA,heatwave,drought,211.2,63,10
PSME41,2025-09-22T07:00:00Z,PSME,41,10,NA,heatwave,drought,209.3,63,10
PSME42,2025-09-22T07:00:00Z,PSME,42,10,NA,heatwave,drought,220.5,63,10
PSME43,2025-09-22T07:00:00Z,PSME,43,10,NA,heatwave,drought,217.8,63,10
PSME44,2025-09-22T07:00:00Z,PSME,44,10,NA,heatwave,drought,213,63,10
PSME45,2025-09-22T07:00:00Z,PSME,45,10,NA,heatwave,water,511.8,63,10
PSME46,2025-09-22T07:00:00Z,PSME,46,10,NA,heatwave,drought,240.8,63,10
PSME47,2025-09-22T07:00:00Z,PSME,47,10,NA,heatwave,drought,212,63,10
PSME48,2025-09-22T07:00:00Z,PSME,48,10,NA,heatwave,water,527.2,63,10
PSME49,2025-09-22T07:00:00Z,PSME,49,10,NA,heatwave,drought,208.9,63,10
PSME50,2025-09-22T07:00:00Z,PSME,50,10,NA,heatwave,drought,212.6,63,10
PSME51,2025-09-22T07:00:00Z,PSME,51,10,NA,heatwave,drought,225.8,63,10
PSME52,2025-09-22T07:00:00Z,PSME,52,10,NA,heatwave,drought,263.6,63,10
PSME53,2025-09-22T07:00:00Z,PSME,53,10,NA,heatwave,drought,212.1,63,10
PSME54,2025-09-22T07:00:00Z,PSME,54,10,NA,heatwave,drought,211.8,63,10
PSME55,2025-09-22T07:00:00Z,PSME,55,10,NA,heatwave,drought,209.5,63,10
PSME56,2025-09-22T07:00:00Z,PSME,56,10,NA,heatwave,drought,208.4,63,10
PSME57,2025-09-22T07:00:00Z,PSME,57,10,NA,heatwave,water,512.6,63,10
PSME58,2025-09-22T07:00:00Z,PSME,58,10,NA,heatwave,drought,213.4,63,10
PSME59,2025-09-22T07:00:00Z,PSME,59,10,NA,heatwave,drought,215.2,63,10
PSME60,2025-09-22T07:00:00Z,PSME,60,10,NA,heatwave,drought,220,63,10
PSME1,2025-09-29T07:00:00Z,PSME,1,10,NA,ambient,drought,221.6,70,11
PSME2,2025-09-29T07:00:00Z,PSME,2,10,NA,ambient,drought,224.3,70,11
PSME3,2025-09-29T07:00:00Z,PSME,3,10,3.8,ambient,water,535,70,11
PSME4,2025-09-29T07:00:00Z,PSME,4,10,NA,ambient,drought,238.1,70,11
PSME5,2025-09-29T07:00:00Z,PSME,5,10,NA,ambient,drought,289.2,70,11
PSME6,2025-09-29T07:00:00Z,PSME,6,10,3.3,ambient,drought,234.9,70,11
PSME7,2025-09-29T07:00:00Z,PSME,7,10,NA,ambient,drought,214.1,70,11
PSME8,2025-09-29T07:00:00Z,PSME,8,10,NA,ambient,drought,216.5,70,11
PSME9,2025-09-29T07:00:00Z,PSME,9,10,NA,ambient,drought,219.3,70,11
PSME10,2025-09-29T07:00:00Z,PSME,10,10,NA,ambient,drought,205.6,70,11
PSME11,2025-09-29T07:00:00Z,PSME,11,10,NA,ambient,drought,212.5,70,11
